ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-003768,52,F,conviviente,Propia,3,Selva,Periurbano,7227,215,Mensual,1837,37,Comercio,8881,30,6216.7,740,97,979,2451,618,1
SOL-003769,41,M,viudo,Alquilada,2,Selva,Rural,2129,243,Quincenal,1283,1812,Comercio,11002,68,3520.64,470,86,474,4429,832,1
SOL-003770,40,F,soltero,Propia,2,Costa,Urbano,6941,100,Mensual,1144,313,Servicios,6722,75,1680.5,710,119,310,2051,728,1
SOL-003771,40,F,soltero,Familiar,6,Selva,Periurbano,6213,359,Semanal,1341,834,Comercio,8577,77,1972.71,1240,160,1236,4059,747,1
SOL-003772,28,M,conviviente,Familiar,2,Costa,Periurbano,5813,248,Semanal,1864,751,Transporte,16745,69,5190.95,630,159,1157,3256,512,1
SOL-003773,34,M,divorciado,Propia,2,Costa,Rural,8459,49,Mensual,179,1154,Servicios,13067,69,4050.77,560,143,752,4251,324,1
SOL-003774,35,F,conviviente,Alquilada,4,Selva,Urbano,7556,180,Diario,369,768,Comercio,2458,15,2089.3,990,85,1103,4261,609,0
SOL-003775,55,M,divorciado,Alquilada,4,Sierra,Urbano,3934,204,Semanal,330,1821,Produccion,14976,71,4343.04,1000,190,420,4101,528,1
SOL-003776,32,M,conviviente,Propia,6,Sierra,Rural,3521,71,Semanal,792,474,Servicios,1637,52,785.76,1020,151,105,4423,387,1
SOL-003777,27,M,casado,Familiar,6,Sierra,Rural,1930,285,Semanal,624,563,Servicios,10794,70,3238.2,1020,162,551,4685,782,1
SOL-003778,30,F,viudo,Familiar,6,Selva,Rural,4046,245,Semanal,392,651,Transporte,9585,73,2587.95,970,83,905,1968,586,1
SOL-003779,46,F,divorciado,Familiar,4,Sierra,Urbano,9216,128,Diario,573,825,Servicios,15994,58,6717.48,1000,88,1097,3978,589,1
SOL-003780,22,F,divorciado,Familiar,1,Costa,Rural,9966,262,Diario,971,1405,Servicios,18047,69,5594.57,430,63,436,4539,369,1
SOL-003781,57,M,soltero,Propia,3,Costa,Urbano,1794,120,Diario,473,1196,Transporte,8000,35,5200,890,189,1079,2263,493,1
SOL-003782,44,F,conviviente,Familiar,2,Costa,Periurbano,6988,306,Diario,1653,1286,Produccion,19608,55,8823.6,630,76,1351,3048,311,1
SOL-003783,53,F,soltero,Alquilada,2,Costa,Periurbano,890,140,Mensual,1184,1330,Produccion,10094,73,2725.38,630,112,629,1525,406,1
SOL-003784,53,M,divorciado,Alquilada,1,Sierra,Rural,3254,271,Semanal,1193,105,Comercio,17266,75,4316.5,390,166,183,1623,305,1
SOL-003785,18,M,conviviente,Alquilada,2,Sierra,Rural,2363,302,Quincenal,455,1406,Transporte,12593,71,3651.97,520,190,250,706,473,1
SOL-003786,44,M,divorciado,Familiar,3,Costa,Rural,7249,44,Quincenal,1198,1058,Servicios,4553,68,1456.96,700,106,876,338,316,1
SOL-003787,70,F,viudo,Familiar,5,Selva,Periurbano,6709,240,Semanal,1273,528,Servicios,11390,60,4556,1080,152,1475,2106,518,1
SOL-003788,20,M,conviviente,Familiar,6,Costa,Periurbano,2605,342,Quincenal,1348,1999,Comercio,17249,61,6727.11,1300,117,103,1056,733,1
SOL-003789,29,F,viudo,Familiar,1,Sierra,Periurbano,4619,201,Semanal,1595,1142,Produccion,16316,72,4568.48,450,154,304,1348,821,1
SOL-003790,52,M,divorciado,Familiar,5,Selva,Rural,6530,103,Mensual,373,1671,Transporte,4837,62,1838.06,840,104,1363,3154,490,1
SOL-003791,35,M,soltero,Familiar,5,Costa,Rural,8210,299,Diario,500,1512,Transporte,13488,72,3776.64,1000,200,253,330,687,1
SOL-003792,52,F,conviviente,Propia,6,Selva,Rural,6172,131,Diario,583,797,Comercio,4904,68,1569.28,970,66,819,1167,549,1
SOL-003793,51,F,casado,Alquilada,6,Selva,Periurbano,5145,36,Semanal,203,1143,Comercio,13214,53,6210.58,1240,108,809,3714,730,1
SOL-003794,19,F,casado,Familiar,5,Costa,Urbano,4804,229,Diario,421,1857,Transporte,4919,77,1131.37,1250,95,307,884,760,1
SOL-003795,27,M,divorciado,Alquilada,4,Sierra,Urbano,3032,33,Mensual,90,1823,Comercio,5118,71,1484.22,1000,194,1339,4743,765,0
SOL-003796,40,M,conviviente,Familiar,6,Costa,Periurbano,8643,67,Mensual,452,27,Produccion,6918,70,2075.4,1300,54,1424,1199,501,0
SOL-003797,29,M,soltero,Propia,4,Selva,Periurbano,7543,286,Mensual,303,927,Comercio,7587,73,2048.49,920,109,1394,1910,377,0
SOL-003798,36,M,divorciado,Propia,5,Costa,Rural,8033,105,Quincenal,1801,711,Produccion,13441,65,4704.35,1000,114,144,2296,532,1
SOL-003799,43,M,conviviente,Familiar,4,Sierra,Rural,5145,203,Semanal,1210,1515,Transporte,3034,56,1334.96,750,97,512,925,756,1
SOL-003800,20,F,soltero,Alquilada,5,Costa,Rural,1943,226,Quincenal,1898,568,Transporte,14356,62,5455.28,1000,128,445,2382,724,1
SOL-003801,28,M,divorciado,Familiar,1,Sierra,Urbano,9574,40,Semanal,162,378,Comercio,19018,75,4754.5,520,93,543,3841,819,1
SOL-003802,42,F,soltero,Alquilada,2,Selva,Rural,8423,252,Mensual,156,93,Servicios,6931,73,1871.37,470,135,718,2328,368,1
SOL-003803,34,F,viudo,Propia,5,Selva,Periurbano,9852,308,Diario,1324,404,Produccion,6922,68,2215.04,1080,76,903,4577,630,1
SOL-003804,39,F,casado,Propia,1,Selva,Rural,6894,298,Semanal,1850,1241,Transporte,5279,66,1794.86,350,174,1474,3687,635,1
SOL-003805,26,M,conviviente,Propia,1,Sierra,Rural,4519,194,Diario,942,1292,Servicios,3526,69,1093.06,390,79,1214,4264,371,1
SOL-003806,45,M,casado,Propia,1,Selva,Periurbano,5083,52,Mensual,159,1804,Comercio,8527,77,1961.21,430,70,879,812,381,1
SOL-003807,69,F,soltero,Propia,4,Costa,Urbano,4311,346,Diario,1596,430,Transporte,16412,70,4923.6,1070,140,1364,1997,797,1
SOL-003808,69,F,conviviente,Familiar,4,Selva,Urbano,6842,339,Mensual,623,1430,Comercio,18656,68,5969.92,990,160,379,1198,505,1
SOL-003809,44,F,soltero,Alquilada,1,Costa,Urbano,7854,217,Semanal,145,1782,Produccion,18349,63,6789.13,550,98,350,3021,739,1
SOL-003810,28,F,conviviente,Familiar,4,Costa,Periurbano,3664,296,Mensual,1587,552,Comercio,15021,15,12767.85,960,110,1413,3647,836,1
SOL-003811,32,F,soltero,Alquilada,1,Costa,Urbano,5283,76,Quincenal,860,1118,Servicios,10955,60,4382,550,87,1377,803,413,1
SOL-003812,61,F,conviviente,Alquilada,1,Selva,Periurbano,4657,235,Quincenal,1004,1856,Servicios,8860,68,2835.2,430,78,1016,2872,533,1
SOL-003813,22,F,divorciado,Familiar,1,Costa,Urbano,2503,266,Mensual,570,99,Transporte,6214,40,3728.4,550,103,517,291,420,1
SOL-003814,20,F,viudo,Alquilada,4,Costa,Rural,8553,60,Diario,1413,440,Transporte,8301,40,4980.6,840,196,1475,573,343,1
SOL-003815,30,M,casado,Alquilada,2,Costa,Urbano,881,325,Semanal,1251,669,Servicios,11370,73,3069.9,710,196,166,4532,767,1
SOL-003816,30,F,viudo,Alquilada,3,Costa,Rural,4809,302,Semanal,1144,1943,Produccion,4953,70,1485.9,700,121,596,2937,440,1
SOL-003817,45,F,conviviente,Alquilada,6,Sierra,Periurbano,2556,67,Semanal,465,1163,Produccion,4809,62,1827.42,1210,88,320,705,834,1
SOL-003818,28,M,soltero,Familiar,1,Sierra,Rural,8602,152,Semanal,79,821,Produccion,5992,60,2396.8,390,162,831,4839,757,1
SOL-003819,20,F,divorciado,Alquilada,6,Selva,Rural,5278,103,Diario,1587,578,Servicios,11068,63,4095.16,970,80,847,1120,578,1
SOL-003820,65,M,soltero,Familiar,4,Costa,Periurbano,3271,71,Mensual,1264,1075,Transporte,17385,59,7127.85,960,80,1460,541,775,1
SOL-003821,35,F,conviviente,Familiar,5,Selva,Periurbano,2072,98,Semanal,413,1155,Transporte,12916,67,4262.28,1080,111,199,4950,612,1
SOL-003822,69,M,divorciado,Propia,2,Sierra,Rural,6526,347,Mensual,275,1033,Servicios,18798,42,10902.84,520,186,1455,2872,724,1
SOL-003823,62,F,divorciado,Propia,5,Selva,Periurbano,6510,304,Diario,775,1443,Produccion,14816,53,6963.52,1080,168,590,3985,735,1
SOL-003824,27,M,viudo,Propia,5,Costa,Periurbano,7908,340,Quincenal,1200,1061,Produccion,14618,69,4531.58,1130,151,1212,1408,819,1
SOL-003825,52,M,casado,Familiar,2,Sierra,Periurbano,4688,40,Diario,886,1129,Comercio,14762,41,8709.58,590,85,810,3222,435,1
SOL-003826,54,M,viudo,Propia,2,Sierra,Rural,7679,181,Mensual,591,706,Transporte,12177,76,2922.48,520,75,615,1833,696,1
SOL-003827,18,M,casado,Propia,5,Sierra,Urbano,9432,135,Semanal,1508,1222,Comercio,4959,63,1834.83,1180,57,888,1615,806,1
SOL-003828,67,M,casado,Familiar,6,Sierra,Rural,3821,258,Quincenal,1378,429,Comercio,5691,70,1707.3,1020,79,256,1684,475,1
SOL-003829,18,M,viudo,Familiar,5,Selva,Periurbano,5938,318,Semanal,780,823,Servicios,6544,61,2552.16,1080,143,510,1311,742,1
SOL-003830,36,M,conviviente,Alquilada,4,Costa,Rural,5943,249,Quincenal,233,759,Comercio,15877,66,5398.18,840,196,751,1086,570,1
SOL-003831,23,M,casado,Alquilada,6,Selva,Rural,6631,51,Diario,260,1175,Produccion,13172,64,4741.92,970,137,1195,1857,422,1
SOL-003832,45,M,casado,Alquilada,3,Sierra,Urbano,9473,234,Diario,430,925,Servicios,7778,75,1944.5,830,106,1273,1440,685,0
SOL-003833,65,F,conviviente,Propia,6,Selva,Rural,5335,150,Quincenal,989,1752,Produccion,9540,42,5533.2,970,171,1242,3853,527,1
SOL-003834,65,M,casado,Familiar,2,Selva,Rural,5596,102,Quincenal,1276,958,Comercio,6921,57,2976.03,470,168,178,3643,439,1
SOL-003835,41,F,divorciado,Propia,1,Costa,Periurbano,998,142,Diario,1644,1999,Comercio,11144,43,6352.08,480,168,397,4768,678,1
SOL-003836,47,M,soltero,Familiar,2,Selva,Periurbano,7338,259,Diario,1370,1824,Servicios,19040,25,14280,580,139,576,1291,547,1
SOL-003837,47,M,divorciado,Propia,5,Costa,Rural,4370,168,Semanal,1876,1505,Comercio,8718,72,2441.04,1000,68,1386,1120,475,1
SOL-003838,39,M,viudo,Familiar,6,Sierra,Rural,3287,113,Diario,1767,866,Servicios,2278,40,1366.8,1020,113,856,1043,450,1
SOL-003839,45,M,divorciado,Familiar,1,Costa,Rural,3041,71,Diario,1043,566,Transporte,10059,70,3017.7,430,127,372,1685,507,1
SOL-003840,46,M,viudo,Propia,6,Sierra,Urbano,4421,90,Diario,325,42,Transporte,19475,74,5063.5,1350,122,1293,4677,704,1
SOL-003841,22,M,casado,Propia,4,Selva,Urbano,1564,58,Semanal,931,1187,Produccion,9519,55,4283.55,990,53,650,871,790,1
SOL-003842,22,F,viudo,Alquilada,1,Selva,Rural,5255,76,Mensual,1306,1903,Produccion,13477,73,3638.79,350,67,760,684,764,1
SOL-003843,58,M,viudo,Alquilada,1,Costa,Rural,4797,327,Semanal,1280,1042,Produccion,10260,58,4309.2,430,165,1025,2317,608,1
SOL-003844,37,F,viudo,Familiar,6,Selva,Periurbano,7027,222,Quincenal,1037,1543,Produccion,3517,73,949.59,1240,99,644,1394,311,1
SOL-003845,27,F,divorciado,Familiar,3,Sierra,Urbano,7516,345,Semanal,469,1354,Transporte,7741,77,1780.43,830,128,511,4403,653,1
SOL-003846,33,M,divorciado,Alquilada,4,Costa,Rural,5481,83,Mensual,1931,1406,Transporte,9777,53,4595.19,840,105,416,4621,639,1
SOL-003847,58,F,viudo,Familiar,2,Costa,Rural,5714,96,Quincenal,1039,304,Transporte,16406,75,4101.5,560,116,929,2583,786,1
SOL-003848,41,F,conviviente,Familiar,6,Selva,Rural,1496,325,Semanal,873,543,Transporte,3149,78,692.78,970,67,242,3341,702,1
SOL-003849,29,F,conviviente,Propia,2,Selva,Periurbano,5187,200,Mensual,1367,1565,Comercio,11609,68,3714.88,580,112,444,2779,405,1
SOL-003850,21,F,viudo,Familiar,2,Sierra,Urbano,8363,131,Semanal,35,835,Comercio,14924,64,5372.64,670,183,531,4521,614,1
SOL-003851,69,M,conviviente,Familiar,3,Costa,Periurbano,7349,65,Semanal,487,45,Servicios,15818,58,6643.56,790,126,648,4879,611,1
SOL-003852,35,M,casado,Alquilada,2,Sierra,Rural,3282,243,Diario,909,1656,Transporte,13778,40,8266.8,520,160,1453,3488,300,1
SOL-003853,30,M,conviviente,Familiar,3,Costa,Rural,4259,331,Mensual,1948,449,Transporte,19544,54,8990.24,700,159,339,410,386,1
SOL-003854,28,M,conviviente,Propia,1,Sierra,Urbano,5791,63,Mensual,290,485,Produccion,8165,34,5388.9,520,74,1247,3424,835,1
SOL-003855,29,M,divorciado,Propia,3,Costa,Rural,7475,274,Semanal,647,1500,Produccion,13353,53,6275.91,700,123,128,4485,599,1
SOL-003856,56,F,soltero,Alquilada,5,Selva,Urbano,7099,70,Diario,1396,716,Transporte,12980,82,2336.4,1160,141,1393,1145,510,1
SOL-003857,49,M,casado,Alquilada,1,Sierra,Rural,7354,106,Diario,527,800,Servicios,14008,10,12607.2,390,194,1378,3384,440,1
SOL-003858,37,M,conviviente,Propia,4,Sierra,Rural,3177,96,Semanal,1932,477,Produccion,4624,68,1479.68,750,121,471,1505,676,1
SOL-003859,23,M,divorciado,Familiar,5,Selva,Periurbano,8298,240,Quincenal,1592,583,Servicios,17820,54,8197.2,1080,63,139,3687,307,1
SOL-003860,63,M,viudo,Familiar,2,Costa,Periurbano,1068,336,Quincenal,1036,1728,Servicios,13410,72,3754.8,630,180,1205,3058,646,1
SOL-003861,26,F,divorciado,Alquilada,3,Selva,Rural,7331,110,Diario,1997,1739,Produccion,15880,70,4764,590,120,555,4947,441,1
SOL-003862,52,M,soltero,Alquilada,1,Sierra,Urbano,8034,317,Mensual,1488,68,Comercio,2161,59,886.01,520,157,1252,4669,608,0
SOL-003863,46,F,divorciado,Alquilada,2,Sierra,Urbano,4245,291,Quincenal,456,583,Comercio,3246,18,2661.72,670,51,1341,2960,536,1
SOL-003864,41,M,divorciado,Propia,4,Selva,Urbano,2845,57,Diario,1208,693,Servicios,7836,45,4309.8,990,62,1406,884,425,1
SOL-003865,32,M,viudo,Propia,1,Costa,Rural,1044,279,Quincenal,214,947,Produccion,6944,30,4860.8,430,69,597,4277,737,1
SOL-003866,25,F,casado,Propia,5,Sierra,Rural,5363,237,Semanal,1900,260,Servicios,19978,68,6392.96,890,104,394,1129,669,1
SOL-003867,55,M,divorciado,Familiar,6,Sierra,Rural,8815,335,Quincenal,38,732,Transporte,9992,57,4296.56,1020,64,1324,1734,744,1
SOL-003868,47,M,casado,Familiar,2,Selva,Urbano,7991,246,Mensual,1461,1287,Comercio,1295,18,1061.9,640,76,879,3544,730,1
SOL-003869,21,F,divorciado,Propia,1,Costa,Periurbano,2202,325,Diario,109,730,Servicios,6350,70,1905,480,154,1409,1084,411,0
SOL-003870,28,M,soltero,Propia,1,Sierra,Periurbano,6073,44,Quincenal,1323,423,Produccion,16731,66,5688.54,450,115,436,3639,772,1
SOL-003871,19,M,casado,Alquilada,3,Costa,Rural,4212,43,Diario,847,833,Transporte,19307,70,5792.1,700,68,341,2750,681,1
SOL-003872,24,F,soltero,Propia,2,Costa,Urbano,2030,188,Semanal,634,1504,Servicios,2583,68,826.56,710,83,1241,4587,631,0
SOL-003873,69,M,soltero,Alquilada,1,Costa,Urbano,5534,208,Mensual,578,1486,Comercio,13842,69,4291.02,550,127,876,2940,390,1
SOL-003874,26,M,conviviente,Familiar,1,Costa,Rural,2184,140,Mensual,453,1762,Servicios,19047,65,6666.45,430,71,1242,4304,563,1
SOL-003875,48,M,conviviente,Propia,1,Costa,Urbano,6831,265,Mensual,1740,1058,Comercio,7327,70,2198.1,550,130,323,3837,684,1
SOL-003876,56,F,viudo,Propia,3,Sierra,Urbano,5299,344,Diario,1970,1615,Comercio,15655,18,12837.1,830,92,955,4408,740,1
SOL-003877,55,F,divorciado,Propia,1,Selva,Rural,2500,32,Diario,1440,1510,Servicios,17897,68,5727.04,350,154,1203,3535,846,1
SOL-003878,66,F,viudo,Alquilada,5,Sierra,Urbano,2270,74,Mensual,1587,1317,Comercio,15440,56,6793.6,1180,126,730,359,797,1
SOL-003879,35,M,soltero,Familiar,2,Selva,Urbano,3598,32,Semanal,129,1195,Servicios,3968,70,1190.4,640,158,596,2586,605,1
SOL-003880,20,M,divorciado,Propia,2,Costa,Rural,8372,107,Mensual,250,1022,Servicios,16193,70,4857.9,560,110,582,3228,506,1
SOL-003881,49,M,viudo,Propia,4,Selva,Rural,8631,296,Quincenal,1126,1138,Produccion,2975,61,1160.25,710,171,888,1004,444,1
SOL-003882,52,M,viudo,Alquilada,3,Selva,Periurbano,2786,336,Mensual,319,285,Transporte,1185,79,248.85,740,107,188,361,442,0
SOL-003883,42,M,casado,Alquilada,1,Costa,Urbano,3647,163,Semanal,1061,50,Transporte,12491,67,4122.03,550,145,1039,3309,523,1
SOL-003884,51,F,conviviente,Alquilada,4,Sierra,Periurbano,4389,63,Diario,786,1269,Produccion,14939,73,4033.53,890,184,131,2036,607,1
SOL-003885,20,F,soltero,Propia,2,Costa,Periurbano,4555,38,Semanal,1638,601,Produccion,12053,62,4580.14,630,51,1133,1613,765,1
SOL-003886,50,M,divorciado,Familiar,3,Selva,Rural,8017,98,Quincenal,1733,1458,Servicios,16542,26,12241.08,590,174,1075,320,568,1
SOL-003887,30,F,viudo,Alquilada,5,Selva,Periurbano,3760,308,Quincenal,1599,40,Produccion,7751,64,2790.36,1080,126,693,3743,510,1
SOL-003888,28,F,viudo,Propia,6,Sierra,Urbano,1084,360,Semanal,1826,833,Comercio,2419,56,1064.36,1350,62,883,1636,643,1
SOL-003889,30,F,viudo,Familiar,4,Costa,Periurbano,3355,290,Diario,268,176,Produccion,5308,34,3503.28,960,171,249,4808,509,1
SOL-003890,36,F,conviviente,Familiar,3,Costa,Rural,3204,142,Quincenal,1516,619,Servicios,12506,25,9379.5,700,133,252,704,390,1
SOL-003891,19,F,conviviente,Familiar,3,Costa,Rural,7632,160,Mensual,187,718,Transporte,11335,60,4534,700,99,1422,2755,678,1
SOL-003892,29,F,conviviente,Alquilada,3,Selva,Urbano,8153,265,Quincenal,1775,1125,Transporte,11834,42,6863.72,800,190,851,2225,603,1
SOL-003893,33,F,conviviente,Propia,2,Sierra,Rural,2232,304,Mensual,1501,1526,Transporte,3316,70,994.8,520,174,697,1088,385,1
SOL-003894,36,F,conviviente,Propia,3,Selva,Rural,9950,256,Quincenal,553,1773,Comercio,18869,68,6038.08,590,137,300,1014,467,1
SOL-003895,61,F,soltero,Propia,4,Sierra,Urbano,4098,77,Quincenal,1330,940,Servicios,15582,65,5453.7,1000,141,751,3310,584,1
SOL-003896,67,F,soltero,Propia,2,Sierra,Periurbano,4527,197,Mensual,1413,1995,Produccion,11697,72,3275.16,590,162,772,2480,555,1
SOL-003897,37,M,viudo,Alquilada,6,Costa,Rural,6851,140,Mensual,1665,1305,Servicios,14354,51,7033.46,1150,50,1324,3962,825,1
SOL-003898,68,M,casado,Propia,4,Sierra,Periurbano,2855,183,Quincenal,159,1735,Servicios,3302,71,957.58,890,84,134,1685,407,1
SOL-003899,65,M,viudo,Propia,4,Selva,Urbano,5195,31,Semanal,487,767,Servicios,13765,10,12388.5,990,84,431,2156,425,1
SOL-003900,40,F,casado,Familiar,3,Sierra,Urbano,3265,271,Semanal,937,962,Produccion,14911,73,4025.97,830,67,1266,2852,551,1
SOL-003901,44,F,conviviente,Propia,4,Costa,Periurbano,5679,44,Diario,1709,817,Servicios,7515,65,2630.25,960,103,919,2546,500,1
SOL-003902,20,F,viudo,Alquilada,5,Costa,Periurbano,3368,294,Diario,362,1381,Comercio,7459,50,3729.5,1130,94,827,3118,800,1
SOL-003903,48,M,divorciado,Propia,6,Costa,Urbano,2193,143,Quincenal,1674,1196,Transporte,9542,70,2862.6,1440,184,675,2114,478,1
SOL-003904,67,M,conviviente,Alquilada,6,Costa,Periurbano,5887,123,Diario,1687,1660,Transporte,16916,56,7443.04,1300,110,468,3584,635,1
SOL-003905,51,M,conviviente,Familiar,3,Costa,Rural,3154,319,Quincenal,853,45,Produccion,11606,68,3713.92,700,193,530,3322,811,1
SOL-003906,25,M,conviviente,Familiar,4,Costa,Rural,4479,59,Mensual,225,557,Servicios,14175,53,6662.25,840,160,1210,260,354,1
SOL-003907,48,F,casado,Familiar,5,Costa,Rural,1319,295,Mensual,255,433,Servicios,10900,74,2834,1000,185,741,4753,843,1
SOL-003908,39,F,divorciado,Familiar,3,Selva,Rural,6526,90,Mensual,1983,553,Comercio,2191,70,657.3,590,163,1232,3606,812,1
SOL-003909,66,M,viudo,Familiar,5,Selva,Urbano,5935,121,Semanal,1473,1388,Transporte,4587,58,1926.54,1160,111,1142,3763,382,1
SOL-003910,23,M,divorciado,Propia,2,Selva,Periurbano,4403,238,Diario,1513,304,Servicios,11476,63,4246.12,580,130,184,882,371,1
SOL-003911,68,F,soltero,Alquilada,4,Costa,Urbano,6619,229,Quincenal,1949,1922,Transporte,18831,77,4331.13,1070,112,1439,2243,530,1
SOL-003912,65,M,viudo,Alquilada,3,Costa,Rural,9114,52,Diario,28,1505,Produccion,15058,62,5722.04,700,199,1294,419,459,1
SOL-003913,46,F,divorciado,Alquilada,6,Sierra,Periurbano,1701,41,Quincenal,19,555,Produccion,16250,64,5850,1210,165,256,706,507,1
SOL-003914,53,M,casado,Propia,6,Sierra,Periurbano,3743,76,Diario,1840,1434,Transporte,8176,68,2616.32,1210,102,891,2122,646,1
SOL-003915,56,F,casado,Alquilada,2,Selva,Periurbano,6694,105,Semanal,1156,1486,Comercio,8887,68,2843.84,580,136,1449,759,797,1
SOL-003916,32,F,viudo,Familiar,4,Sierra,Rural,9753,119,Mensual,55,2,Comercio,14859,34,9806.94,750,175,1275,3086,540,1
SOL-003917,65,F,soltero,Alquilada,3,Sierra,Periurbano,5189,55,Diario,1284,122,Comercio,14492,57,6231.56,740,159,145,3937,438,1
SOL-003918,41,M,soltero,Familiar,4,Costa,Rural,1386,86,Diario,1409,28,Produccion,19061,52,9149.28,840,143,821,2970,318,1
SOL-003919,46,M,viudo,Propia,2,Sierra,Periurbano,4188,357,Mensual,1791,1206,Produccion,18068,73,4878.36,590,96,795,1296,573,1
SOL-003920,53,F,soltero,Alquilada,5,Sierra,Periurbano,8963,345,Mensual,1537,1430,Comercio,16554,34,10925.64,1050,108,547,4995,399,1
SOL-003921,65,M,divorciado,Familiar,2,Sierra,Periurbano,2019,186,Mensual,1026,1086,Comercio,17805,68,5697.6,590,157,320,2984,544,1
SOL-003922,55,F,conviviente,Propia,3,Selva,Rural,3304,252,Quincenal,796,611,Transporte,14818,72,4149.04,590,95,1158,4677,569,1
SOL-003923,52,M,divorciado,Propia,5,Costa,Periurbano,8454,146,Semanal,683,1675,Servicios,8967,52,4304.16,1130,82,804,4862,385,1
SOL-003924,66,M,soltero,Propia,4,Selva,Periurbano,7038,133,Diario,1580,1356,Produccion,18548,71,5378.92,920,128,968,1203,338,1
SOL-003925,65,M,viudo,Propia,4,Costa,Urbano,6921,135,Diario,6,165,Produccion,3142,38,1948.04,1070,163,1382,2136,757,0
SOL-003926,19,M,conviviente,Alquilada,2,Sierra,Urbano,8853,210,Mensual,63,52,Transporte,2455,18,2013.1,670,144,852,540,461,0
SOL-003927,25,M,viudo,Familiar,4,Selva,Urbano,9676,192,Quincenal,1299,899,Servicios,16407,68,5250.24,990,135,1278,2358,604,1
SOL-003928,41,F,viudo,Familiar,3,Costa,Urbano,6495,267,Diario,1462,283,Transporte,17752,67,5858.16,890,157,663,2201,781,1
SOL-003929,64,F,divorciado,Familiar,1,Sierra,Urbano,614,258,Mensual,1946,1804,Comercio,11646,64,4192.56,520,63,1190,3968,788,1
SOL-003930,28,M,soltero,Propia,4,Selva,Periurbano,9198,306,Quincenal,1340,1642,Transporte,9824,56,4322.56,920,116,1350,1275,425,1
SOL-003931,32,M,divorciado,Alquilada,5,Costa,Urbano,2251,350,Semanal,1002,278,Comercio,5109,73,1379.43,1250,62,931,3625,333,0
SOL-003932,39,F,casado,Alquilada,4,Selva,Rural,9361,91,Quincenal,1809,487,Servicios,14922,61,5819.58,710,145,1153,3137,307,1
SOL-003933,68,F,viudo,Alquilada,6,Selva,Rural,4513,188,Diario,831,1762,Produccion,3401,63,1258.37,970,107,1474,4664,359,0
SOL-003934,47,M,conviviente,Alquilada,5,Costa,Urbano,9923,193,Semanal,1631,229,Produccion,11921,60,4768.4,1250,112,1464,4053,571,1
SOL-003935,40,M,casado,Propia,4,Selva,Urbano,2534,357,Quincenal,243,1151,Servicios,13104,72,3669.12,990,172,735,3527,768,1
SOL-003936,25,F,viudo,Propia,3,Selva,Periurbano,6178,255,Diario,1234,593,Comercio,8169,65,2859.15,740,139,1285,2171,611,1
SOL-003937,31,F,casado,Familiar,1,Costa,Urbano,6795,259,Diario,884,795,Servicios,13232,60,5292.8,550,138,708,2409,775,1
SOL-003938,25,F,casado,Familiar,6,Selva,Urbano,9159,118,Quincenal,311,480,Comercio,3298,53,1550.06,1330,127,491,1003,448,0
SOL-003939,46,F,divorciado,Alquilada,1,Sierra,Rural,8090,236,Diario,774,1721,Produccion,11850,72,3318,390,70,919,2344,810,1
SOL-003940,63,F,viudo,Alquilada,4,Selva,Urbano,3041,153,Diario,1092,1959,Servicios,7221,62,2743.98,990,190,181,4594,348,1
SOL-003941,54,M,divorciado,Propia,2,Sierra,Periurbano,8649,157,Semanal,1576,100,Servicios,19565,40,11739,590,147,1042,2363,304,1
SOL-003942,58,F,soltero,Alquilada,6,Sierra,Urbano,9534,288,Quincenal,1922,60,Comercio,4692,74,1219.92,1350,55,1027,828,844,0
SOL-003943,62,F,viudo,Familiar,3,Selva,Rural,3502,272,Quincenal,759,922,Produccion,7359,77,1692.57,590,96,381,4370,548,1
SOL-003944,58,M,soltero,Propia,4,Sierra,Urbano,4399,267,Mensual,502,1492,Produccion,19468,70,5840.4,1000,104,1019,1693,445,1
SOL-003945,35,F,divorciado,Alquilada,1,Selva,Urbano,3588,53,Semanal,1149,1993,Comercio,11664,38,7231.68,490,105,161,2158,655,1
SOL-003946,34,F,viudo,Propia,5,Costa,Urbano,1945,83,Semanal,767,322,Comercio,9854,73,2660.58,1250,156,407,792,308,1
SOL-003947,22,M,viudo,Alquilada,1,Selva,Urbano,6622,73,Mensual,1887,1296,Comercio,18773,67,6195.09,490,197,1275,3489,389,1
SOL-003948,22,F,soltero,Familiar,3,Sierra,Rural,3611,292,Mensual,68,912,Servicios,5251,70,1575.3,630,169,151,3062,450,1
SOL-003949,62,M,conviviente,Alquilada,4,Sierra,Urbano,7491,121,Mensual,872,758,Servicios,15710,73,4241.7,1000,83,645,2932,587,1
SOL-003950,48,M,casado,Alquilada,4,Costa,Urbano,2749,96,Diario,1735,35,Produccion,19153,67,6320.49,1070,147,486,489,543,1
SOL-003951,28,F,conviviente,Familiar,4,Sierra,Periurbano,1127,163,Mensual,1198,1325,Produccion,16414,60,6565.6,890,51,485,2194,689,1
SOL-003952,23,F,soltero,Propia,6,Sierra,Periurbano,4966,71,Quincenal,363,668,Servicios,2186,61,852.54,1210,117,288,4724,370,0
