ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-003991,27,M,viudo,Familiar,2,Sierra,Periurbano,11252,62,Diario,1026,2690,Servicios,8606,10,7745.4,590,458,526,14728,703,0
SOL-003992,62,F,viudo,Familiar,2,Costa,Periurbano,3663,96,Diario,4344,2088,Produccion,9953,60,3981.2,630,309,751,18024,372,0
SOL-003993,39,M,viudo,Propia,4,Sierra,Periurbano,8174,38,Semanal,2575,418,Servicios,4701,35,3055.65,890,70,891,22275,6,0
SOL-003994,36,M,soltero,Familiar,1,Costa,Urbano,342,8,Quincenal,622,578,Produccion,3527,71,1022.83,550,84,290,2610,534,0
SOL-003995,36,F,divorciado,Familiar,2,Sierra,Urbano,2044,82,Diario,128,199,Servicios,2439,56,1073.16,670,93,285,5985,368,0
SOL-003996,68,M,soltero,Alquilada,1,Sierra,Periurbano,6240,7,Quincenal,2126,837,Produccion,4404,18,3611.28,450,327,518,7770,606,0
SOL-003997,46,M,divorciado,Familiar,4,Sierra,Urbano,4403,18,Quincenal,2269,856,Servicios,7089,69,2197.59,1000,135,211,4220,657,1
SOL-003998,33,F,viudo,Alquilada,5,Sierra,Urbano,524,23,Quincenal,288,517,Produccion,1620,71,469.8,1180,49,56,3136,12,0
SOL-003999,40,F,viudo,Propia,3,Sierra,Periurbano,3626,13,Quincenal,5914,3466,Transporte,9361,71,2714.69,740,206,24,600,904,1
SOL-004000,48,F,casado,Alquilada,3,Costa,Urbano,4320,8,Mensual,1682,1139,Servicios,8465,49,4317.15,890,350,745,22350,380,0
SOL-004001,70,M,casado,Alquilada,1,Costa,Rural,5698,90,Diario,1274,198,Produccion,3015,34,1989.9,430,78,138,3312,779,0
SOL-004002,25,F,casado,Familiar,3,Selva,Periurbano,615,21,Semanal,760,92,Produccion,1349,73,364.23,740,41,24,360,952,1
SOL-004003,67,F,soltero,Familiar,1,Sierra,Periurbano,12636,48,Semanal,2620,4382,Transporte,9956,34,6570.96,450,464,1478,36950,409,1
SOL-004004,44,M,casado,Familiar,5,Sierra,Rural,805,13,Quincenal,319,2796,Produccion,7853,32,5340.04,890,490,281,5901,742,1
SOL-004005,40,M,casado,Familiar,6,Selva,Urbano,7919,5,Mensual,183,1339,Servicios,4203,30,2942.1,1330,197,519,16608,451,0
SOL-004006,66,M,soltero,Propia,1,Costa,Urbano,2873,19,Quincenal,1968,1372,Servicios,6627,40,3976.2,550,100,740,15540,620,1
SOL-004007,50,F,conviviente,Alquilada,1,Sierra,Rural,1418,9,Semanal,653,168,Comercio,2868,65,1003.8,390,58,176,8624,48,0
SOL-004008,23,F,viudo,Propia,6,Costa,Urbano,2776,4,Mensual,68,568,Comercio,4189,70,1256.7,1440,109,376,15040,1,0
SOL-004009,55,F,divorciado,Familiar,4,Sierra,Urbano,757,9,Quincenal,3042,1267,Produccion,4450,54,2047,1000,146,108,2592,765,1
SOL-004010,24,M,conviviente,Propia,2,Sierra,Urbano,2934,6,Mensual,1704,1185,Comercio,2872,43,1637.04,670,160,49,588,893,1
SOL-004011,22,M,viudo,Familiar,2,Selva,Urbano,5540,20,Quincenal,5053,3173,Servicios,9196,75,2299,640,171,155,3720,741,1
SOL-004012,22,M,divorciado,Alquilada,2,Costa,Periurbano,836,13,Quincenal,1994,2228,Comercio,4792,64,1725.12,630,53,264,8448,493,1
SOL-004013,59,F,divorciado,Propia,5,Costa,Urbano,916,22,Quincenal,474,172,Transporte,1193,22,930.54,1250,85,151,3171,621,0
SOL-004014,49,M,divorciado,Familiar,6,Sierra,Urbano,605,24,Semanal,118,359,Servicios,1550,73,418.5,1350,41,6,192,973,0
SOL-004015,54,M,viudo,Alquilada,5,Sierra,Rural,4150,5,Mensual,1980,978,Servicios,8366,67,2760.78,890,207,132,4224,789,1
SOL-004016,48,F,conviviente,Alquilada,3,Selva,Urbano,309,49,Diario,83,313,Produccion,1000,82,180,800,44,49,2352,32,0
SOL-004017,36,M,casado,Propia,2,Costa,Periurbano,4981,17,Quincenal,3271,468,Servicios,9983,54,4592.18,630,234,589,32984,159,0
SOL-004018,24,M,soltero,Propia,1,Selva,Periurbano,1737,50,Semanal,1508,139,Comercio,8192,72,2293.76,430,126,351,11232,381,0
SOL-004019,48,F,soltero,Familiar,1,Sierra,Urbano,3224,11,Mensual,1046,847,Servicios,3593,67,1185.69,520,54,255,10200,162,0
SOL-004020,56,F,conviviente,Propia,4,Selva,Rural,8189,49,Semanal,1792,2993,Servicios,7168,30,5017.6,710,103,286,13728,589,1
SOL-004021,35,M,casado,Alquilada,5,Selva,Urbano,6242,99,Diario,5241,1529,Comercio,7782,71,2256.78,1160,117,487,15584,120,0
SOL-004022,36,F,casado,Propia,4,Sierra,Periurbano,2607,27,Semanal,3749,1461,Servicios,6461,15,5491.85,890,544,428,20544,500,1
SOL-004023,61,F,conviviente,Propia,1,Sierra,Urbano,1704,4,Semanal,2626,793,Transporte,6179,63,2286.23,520,145,413,23128,286,0
SOL-004024,65,F,conviviente,Familiar,3,Selva,Rural,3905,66,Diario,5002,1870,Transporte,7930,66,2696.2,590,120,44,2464,800,1
SOL-004025,33,F,casado,Propia,3,Sierra,Urbano,5462,70,Diario,51,2930,Comercio,7832,71,2271.28,830,72,668,16032,47,0
SOL-004026,40,F,conviviente,Familiar,5,Selva,Periurbano,1244,8,Mensual,6631,3008,Comercio,9952,73,2687.04,1080,171,508,7620,609,1
SOL-004027,38,M,viudo,Alquilada,4,Costa,Rural,608,112,Diario,623,60,Servicios,1812,66,616.08,840,53,183,2745,385,0
SOL-004028,55,F,soltero,Familiar,1,Costa,Rural,2897,32,Semanal,3657,1384,Transporte,7300,61,2847,430,279,668,26720,193,0
SOL-004029,26,M,conviviente,Propia,2,Costa,Urbano,694,44,Semanal,501,1572,Produccion,5437,74,1413.62,710,121,281,8992,124,0
SOL-004030,44,M,soltero,Familiar,1,Costa,Rural,1783,18,Semanal,4251,441,Transporte,8931,35,5805.15,430,238,1703,54496,255,0
SOL-004031,41,M,viudo,Alquilada,3,Selva,Periurbano,5384,18,Semanal,4463,4325,Produccion,9369,72,2623.32,740,253,7,336,968,1
SOL-004032,35,M,soltero,Alquilada,1,Costa,Urbano,1741,24,Quincenal,3165,1602,Comercio,5326,69,1651.06,550,101,84,4032,564,1
SOL-004033,22,M,soltero,Familiar,1,Costa,Urbano,699,35,Semanal,848,1234,Transporte,3026,74,786.76,550,74,50,1600,594,1
SOL-004034,49,F,casado,Propia,1,Selva,Periurbano,1468,16,Quincenal,423,416,Produccion,2354,60,941.6,430,91,15,600,976,1
SOL-004035,66,F,soltero,Alquilada,1,Sierra,Rural,2967,17,Quincenal,3710,769,Produccion,6713,72,1879.64,390,90,531,10620,397,1
SOL-004036,63,F,viudo,Alquilada,4,Sierra,Urbano,1593,39,Diario,1582,2719,Servicios,6030,68,1929.6,1000,131,179,4296,602,1
SOL-004037,19,M,soltero,Familiar,1,Selva,Rural,6258,56,Diario,1269,2494,Comercio,9109,64,3279.24,350,319,160,7680,624,0
SOL-004038,22,M,viudo,Alquilada,3,Selva,Urbano,2081,19,Semanal,2780,2786,Transporte,5978,71,1733.62,800,145,109,3052,714,1
SOL-004039,53,F,conviviente,Alquilada,2,Selva,Urbano,1564,7,Quincenal,1164,240,Produccion,2126,55,956.7,640,71,66,2310,637,0
SOL-004040,58,M,conviviente,Propia,5,Selva,Urbano,2142,9,Semanal,2227,2970,Servicios,6593,71,1911.97,1160,139,517,12408,87,0
SOL-004041,48,M,divorciado,Alquilada,1,Costa,Rural,637,4,Mensual,120,650,Transporte,1686,65,590.1,430,54,175,2625,394,0
SOL-004042,18,M,soltero,Alquilada,1,Selva,Urbano,1669,13,Semanal,638,940,Servicios,2571,78,565.62,490,51,69,2208,582,0
SOL-004043,28,F,soltero,Alquilada,1,Costa,Rural,1805,7,Quincenal,694,522,Comercio,1417,53,665.99,430,54,160,6720,160,0
SOL-004044,51,M,viudo,Propia,6,Sierra,Periurbano,6073,3,Mensual,5863,1308,Comercio,9374,73,2530.98,1210,55,40,1400,975,1
SOL-004045,33,F,soltero,Familiar,1,Sierra,Periurbano,1795,43,Diario,1047,264,Comercio,5439,63,2012.43,450,195,56,2744,798,1
SOL-004046,46,M,viudo,Familiar,1,Costa,Periurbano,5445,49,Semanal,4822,1882,Transporte,7375,69,2286.25,480,225,664,9960,409,1
SOL-004047,54,M,soltero,Alquilada,1,Selva,Rural,747,110,Diario,363,249,Comercio,1648,30,1153.6,350,91,269,11298,164,0
SOL-004048,24,F,soltero,Familiar,1,Selva,Urbano,4083,13,Quincenal,1271,1776,Comercio,7240,66,2461.6,490,239,414,12420,467,1
SOL-004049,57,M,soltero,Alquilada,1,Costa,Rural,10579,6,Mensual,3446,2774,Comercio,6577,18,5393.14,430,217,231,4851,854,1
SOL-004050,66,M,divorciado,Propia,3,Costa,Rural,2052,23,Quincenal,1049,1009,Transporte,2979,72,834.12,700,64,146,4380,457,0
SOL-004051,66,M,divorciado,Propia,3,Sierra,Periurbano,2414,24,Quincenal,271,2920,Servicios,5991,65,2096.85,740,157,402,16884,85,0
SOL-004052,70,F,casado,Alquilada,3,Costa,Urbano,4479,89,Diario,851,69,Transporte,7494,74,1948.44,890,91,89,2225,727,0
SOL-004053,33,M,divorciado,Familiar,5,Costa,Rural,2693,46,Diario,1074,1392,Produccion,3018,70,905.4,1000,58,185,2960,582,0
SOL-004054,33,M,soltero,Familiar,1,Costa,Rural,1796,10,Semanal,780,304,Servicios,2841,40,1704.6,430,159,349,5235,542,0
SOL-004055,18,M,soltero,Propia,1,Costa,Urbano,3068,108,Diario,2303,1623,Comercio,7220,40,4332,550,408,800,44800,106,0
SOL-004056,61,F,conviviente,Propia,3,Selva,Rural,2493,86,Diario,1432,625,Comercio,2388,63,883.56,590,54,41,369,975,1
SOL-004057,68,M,conviviente,Alquilada,2,Costa,Rural,5380,90,Diario,3148,2728,Transporte,9259,68,2962.88,560,242,381,11430,511,1
SOL-004058,55,F,viudo,Propia,3,Sierra,Periurbano,5531,5,Mensual,1652,144,Comercio,4575,59,1875.75,740,93,318,7632,337,0
SOL-004059,30,F,divorciado,Propia,1,Costa,Rural,1641,7,Quincenal,1585,2293,Produccion,6322,68,2023.04,430,64,560,8400,304,0
SOL-004060,66,F,viudo,Alquilada,3,Costa,Urbano,6249,6,Quincenal,4423,989,Comercio,8476,72,2373.28,890,79,627,5643,610,0
SOL-004061,53,M,viudo,Propia,4,Costa,Periurbano,542,7,Mensual,1204,163,Produccion,4359,74,1133.34,960,70,94,5264,351,0
SOL-004062,19,F,soltero,Propia,1,Selva,Urbano,4007,117,Diario,238,135,Servicios,9263,71,2686.27,490,54,753,9036,565,0
SOL-004063,22,M,casado,Familiar,2,Sierra,Rural,5325,27,Semanal,3725,1746,Comercio,9706,73,2620.62,520,72,550,15400,330,0
SOL-004064,25,F,soltero,Alquilada,1,Selva,Periurbano,2922,20,Quincenal,357,1287,Produccion,4384,75,1096,430,97,144,3456,520,1
SOL-004065,34,M,conviviente,Familiar,1,Costa,Rural,863,7,Mensual,255,419,Produccion,1007,69,312.17,430,34,28,560,756,0
SOL-004066,35,F,divorciado,Familiar,3,Sierra,Rural,5729,82,Diario,1367,839,Transporte,9749,64,3509.64,630,191,958,11496,627,0
SOL-004067,56,F,soltero,Propia,1,Sierra,Urbano,3569,84,Diario,1047,910,Comercio,5397,73,1457.19,520,96,434,12152,40,0
SOL-004068,48,F,divorciado,Alquilada,1,Costa,Rural,1027,14,Semanal,3764,2042,Transporte,9416,61,3672.24,430,294,943,15088,341,1
SOL-004069,43,F,viudo,Propia,3,Sierra,Urbano,841,20,Semanal,1598,597,Produccion,5495,73,1483.65,830,83,24,288,833,1
SOL-004070,57,M,soltero,Familiar,1,Selva,Rural,4831,28,Semanal,2044,1393,Transporte,5775,70,1732.5,350,108,57,1995,699,1
SOL-004071,19,M,soltero,Familiar,1,Selva,Periurbano,13730,4,Mensual,2708,2195,Transporte,6013,18,4930.66,430,470,1388,33312,247,0
SOL-004072,24,M,casado,Familiar,2,Costa,Periurbano,1954,9,Mensual,1707,185,Servicios,2463,63,911.31,630,86,32,2048,504,1
SOL-004073,49,F,conviviente,Propia,6,Sierra,Periurbano,690,11,Mensual,403,1373,Transporte,3008,62,1143.04,1210,102,283,3396,637,0
SOL-004074,43,M,casado,Propia,2,Selva,Periurbano,1614,20,Quincenal,4486,727,Transporte,7181,73,1938.87,580,161,71,1988,775,1
SOL-004075,68,M,divorciado,Alquilada,2,Selva,Urbano,4534,66,Diario,4266,896,Comercio,8131,63,3008.47,640,79,428,12840,396,0
SOL-004076,62,M,divorciado,Alquilada,1,Costa,Urbano,1484,12,Mensual,1296,823,Transporte,2013,62,764.94,550,53,112,3584,400,0
SOL-004077,57,F,soltero,Familiar,1,Selva,Periurbano,5052,9,Mensual,182,1244,Servicios,4598,58,1931.16,430,110,511,21462,259,0
SOL-004078,33,M,divorciado,Familiar,6,Selva,Urbano,921,97,Diario,4345,1164,Servicios,7178,68,2296.96,1330,153,536,26264,286,0
SOL-004079,22,F,casado,Familiar,5,Sierra,Urbano,1029,4,Mensual,3008,437,Servicios,8177,73,2207.79,1180,166,583,37312,214,0
SOL-004080,42,M,viudo,Propia,3,Sierra,Urbano,4431,17,Quincenal,262,372,Servicios,5054,55,2274.3,830,185,551,13224,333,0
SOL-004081,43,F,conviviente,Alquilada,4,Costa,Rural,4333,27,Semanal,131,972,Produccion,2070,17,1718.1,840,69,17,510,997,1
SOL-004082,64,F,soltero,Familiar,1,Costa,Periurbano,307,42,Semanal,422,77,Servicios,1963,45,1079.65,480,98,246,8856,92,0
SOL-004083,41,M,conviviente,Propia,6,Costa,Rural,14566,49,Diario,3473,2526,Servicios,8949,15,7606.65,1150,80,353,14120,786,0
SOL-004084,25,M,soltero,Alquilada,1,Selva,Urbano,2066,3,Mensual,5117,2253,Transporte,8281,63,3063.97,490,191,234,2808,919,1
SOL-004085,27,M,viudo,Propia,3,Sierra,Urbano,9018,81,Diario,2191,1621,Servicios,9237,59,3787.17,830,372,511,25039,118,0
SOL-004086,37,F,conviviente,Familiar,6,Sierra,Urbano,1537,24,Quincenal,761,1027,Comercio,2734,55,1230.3,1350,107,326,7824,29,0
SOL-004087,58,M,casado,Propia,1,Selva,Rural,9905,4,Mensual,762,546,Transporte,5543,30,3880.1,350,347,328,8200,581,0
SOL-004088,42,F,divorciado,Familiar,5,Sierra,Urbano,4191,55,Diario,863,1949,Comercio,4522,56,1989.68,1180,160,107,1605,927,1
SOL-004089,24,M,casado,Familiar,5,Costa,Periurbano,3550,64,Diario,3606,537,Comercio,5253,40,3151.8,1130,124,98,882,841,1
SOL-004090,60,M,casado,Propia,5,Costa,Urbano,1844,3,Quincenal,1464,926,Comercio,3463,68,1108.16,1250,90,325,8125,156,0
SOL-004091,21,M,soltero,Familiar,1,Selva,Periurbano,9448,8,Mensual,4653,1017,Produccion,8172,50,4086,430,245,122,1098,953,1
SOL-004092,58,F,viudo,Alquilada,4,Sierra,Rural,5311,18,Quincenal,1748,2805,Transporte,7942,69,2462.02,750,204,334,4008,728,1
SOL-004093,21,M,soltero,Propia,1,Selva,Periurbano,6677,42,Semanal,940,1256,Comercio,3925,38,2433.5,430,75,499,13972,321,0
SOL-004094,45,M,conviviente,Familiar,4,Sierra,Rural,3284,14,Quincenal,1790,394,Transporte,6046,15,5139.1,750,105,1482,35568,90,0
SOL-004095,31,M,viudo,Alquilada,5,Selva,Rural,1583,51,Semanal,397,726,Comercio,3429,67,1131.57,840,84,90,2520,602,0
SOL-004096,69,F,casado,Alquilada,5,Costa,Periurbano,2867,87,Diario,3032,2766,Produccion,8155,71,2364.95,1130,82,622,15550,199,0
SOL-004097,28,M,conviviente,Propia,5,Selva,Urbano,543,34,Semanal,743,1524,Servicios,7923,61,3089.97,1160,270,113,2260,865,1
SOL-004098,58,M,casado,Familiar,6,Selva,Periurbano,3448,117,Diario,1662,1044,Servicios,3060,53,1438.2,1240,125,287,14063,43,0
SOL-004099,52,M,conviviente,Propia,2,Selva,Rural,759,16,Quincenal,864,681,Servicios,2487,40,1492.2,470,132,188,1692,728,1
SOL-004100,18,F,soltero,Alquilada,1,Sierra,Periurbano,4173,10,Mensual,572,587,Transporte,5332,68,1706.24,450,129,268,3216,684,1
SOL-004101,50,M,soltero,Familiar,1,Costa,Urbano,8241,31,Semanal,1079,980,Comercio,5937,35,3859.05,550,384,799,38352,13,0
SOL-004102,37,F,conviviente,Propia,4,Sierra,Urbano,2150,21,Semanal,13,70,Produccion,6137,74,1595.62,1000,83,187,6545,457,0
SOL-004103,26,F,conviviente,Propia,3,Costa,Urbano,1089,17,Quincenal,918,366,Servicios,6867,72,1922.76,890,191,373,15666,83,0
SOL-004104,36,M,viudo,Alquilada,3,Selva,Rural,5805,22,Quincenal,149,2580,Servicios,8032,68,2570.24,590,188,251,10040,606,1
SOL-004105,59,M,casado,Alquilada,6,Sierra,Periurbano,1375,15,Semanal,5007,1024,Transporte,9837,71,2852.73,1210,212,284,8520,593,1
SOL-004106,52,F,divorciado,Alquilada,5,Costa,Urbano,471,46,Semanal,1911,661,Comercio,2848,61,1110.72,1250,87,169,8112,4,0
SOL-004107,41,F,viudo,Propia,3,Costa,Rural,965,8,Mensual,146,638,Transporte,4001,72,1120.28,700,95,64,960,877,1
SOL-004108,51,F,divorciado,Propia,1,Costa,Urbano,1376,3,Mensual,785,90,Servicios,2236,68,715.52,550,57,12,288,908,1
SOL-004109,62,F,divorciado,Propia,5,Costa,Rural,2229,24,Quincenal,243,1538,Produccion,4408,68,1410.56,1000,127,148,4144,646,1
SOL-004110,50,M,divorciado,Alquilada,1,Selva,Rural,539,4,Mensual,887,157,Transporte,1584,82,285.12,350,31,18,1152,431,0
SOL-004111,47,M,divorciado,Alquilada,3,Selva,Rural,9164,7,Mensual,978,610,Transporte,5675,31,3915.75,590,94,731,11696,647,0
SOL-004112,70,F,divorciado,Alquilada,3,Costa,Rural,5167,41,Diario,3054,916,Comercio,9952,72,2786.56,700,242,675,37800,100,0
SOL-004113,46,M,casado,Familiar,5,Selva,Periurbano,3729,15,Quincenal,2562,1908,Produccion,4526,25,3394.5,1080,182,976,54656,136,0
SOL-004114,49,M,divorciado,Familiar,1,Costa,Periurbano,4127,3,Quincenal,1500,1895,Servicios,8051,77,1851.73,480,139,244,10248,375,0
SOL-004115,30,F,conviviente,Propia,2,Sierra,Rural,1634,4,Quincenal,787,3117,Produccion,7297,80,1459.4,520,130,137,2466,750,1
SOL-004116,19,F,soltero,Alquilada,1,Costa,Rural,311,85,Diario,985,300,Comercio,3765,65,1317.75,430,78,161,6762,391,0
SOL-004117,27,M,divorciado,Propia,1,Selva,Rural,4148,10,Mensual,3290,2049,Servicios,4893,25,3669.75,350,265,186,1674,899,1
SOL-004118,45,F,viudo,Familiar,4,Costa,Urbano,6119,9,Mensual,4657,1529,Produccion,7955,70,2386.5,1070,208,543,21720,148,0
SOL-004119,54,F,conviviente,Alquilada,5,Selva,Rural,8683,4,Mensual,276,1414,Produccion,5619,30,3933.3,840,178,12,576,862,1
SOL-004120,24,F,conviviente,Alquilada,1,Costa,Urbano,3454,42,Diario,3381,2978,Comercio,7744,56,3407.36,550,103,282,2538,958,1
SOL-004121,25,F,viudo,Familiar,3,Costa,Urbano,1886,8,Quincenal,1845,1943,Comercio,4694,54,2159.24,890,85,329,6580,510,1
SOL-004122,63,F,divorciado,Alquilada,1,Selva,Urbano,1318,8,Mensual,1259,507,Transporte,2468,73,666.36,490,55,145,6090,203,0
SOL-004123,61,F,conviviente,Alquilada,4,Costa,Urbano,4912,12,Mensual,4158,980,Transporte,8209,50,4104.5,1070,197,971,40782,204,0
SOL-004124,53,F,soltero,Familiar,1,Selva,Periurbano,8629,55,Diario,4232,2819,Servicios,7332,60,2932.8,430,242,334,10020,501,0
SOL-004125,19,F,soltero,Alquilada,1,Costa,Urbano,2288,24,Quincenal,316,2331,Comercio,8287,65,2900.45,550,133,608,12160,472,1
SOL-004126,46,M,soltero,Alquilada,1,Sierra,Periurbano,2193,60,Diario,2183,879,Transporte,8901,65,3115.35,450,211,910,19110,275,0
SOL-004127,30,M,conviviente,Familiar,4,Costa,Periurbano,1535,75,Diario,892,301,Servicios,6868,65,2403.8,960,147,710,22720,272,0
SOL-004128,65,M,conviviente,Propia,4,Sierra,Periurbano,5105,44,Semanal,4890,1833,Comercio,7315,60,2926,890,200,387,13545,401,1
SOL-004129,63,M,viudo,Familiar,4,Costa,Urbano,2307,48,Semanal,4294,2050,Produccion,9354,74,2432.04,1070,232,279,11160,485,1
SOL-004130,59,M,soltero,Propia,1,Sierra,Rural,1579,12,Mensual,448,587,Transporte,5506,53,2587.82,390,194,607,7284,644,1
SOL-004131,57,F,divorciado,Familiar,1,Costa,Periurbano,3592,60,Diario,134,1402,Comercio,3301,53,1551.47,480,115,433,10825,81,0
SOL-004132,25,M,divorciado,Familiar,5,Costa,Urbano,2069,42,Semanal,1013,1237,Transporte,3019,66,1026.46,1250,64,175,1575,757,1
SOL-004133,28,M,soltero,Alquilada,1,Costa,Urbano,3572,37,Semanal,249,1063,Comercio,2449,50,1224.5,550,116,82,2624,636,1
SOL-004134,51,M,casado,Alquilada,1,Costa,Periurbano,1159,12,Mensual,55,2395,Transporte,6959,63,2574.83,480,233,750,27000,54,0
SOL-004135,53,F,casado,Familiar,2,Costa,Periurbano,5951,7,Quincenal,5654,3327,Transporte,9811,54,4513.06,630,71,148,5180,665,1
SOL-004136,40,M,divorciado,Familiar,4,Costa,Periurbano,3738,87,Diario,4408,1936,Servicios,6612,50,3306,960,66,904,18080,426,0
SOL-004137,49,M,conviviente,Familiar,4,Costa,Rural,4597,38,Diario,3145,2435,Produccion,6071,71,1760.59,840,156,181,7240,325,0
SOL-004138,28,F,conviviente,Alquilada,4,Selva,Periurbano,2120,22,Semanal,2233,2548,Transporte,7932,68,2538.24,920,231,54,1350,978,1
SOL-004139,57,F,soltero,Familiar,1,Costa,Rural,12343,84,Diario,4923,167,Comercio,7644,34,5045.04,430,413,425,7650,723,1
SOL-004140,22,F,soltero,Alquilada,1,Selva,Periurbano,1461,8,Mensual,3287,1876,Transporte,8467,61,3302.13,430,73,876,42048,151,0
SOL-004141,32,M,viudo,Familiar,2,Sierra,Urbano,9673,5,Semanal,4359,610,Comercio,8623,40,5173.8,670,253,357,7140,756,0
SOL-004142,60,F,conviviente,Propia,4,Sierra,Rural,1031,10,Mensual,1656,558,Produccion,5469,71,1586.01,750,125,100,6400,463,1
SOL-004143,31,M,viudo,Familiar,4,Costa,Rural,1465,11,Mensual,1004,15,Comercio,2184,74,567.84,840,54,90,810,768,0
SOL-004144,28,F,soltero,Propia,1,Selva,Rural,4669,10,Mensual,2297,441,Comercio,9194,68,2942.08,350,73,104,3120,742,1
SOL-004145,19,F,soltero,Familiar,1,Costa,Urbano,1346,9,Mensual,3178,53,Produccion,6072,59,2489.52,550,189,89,4272,775,1
SOL-004146,63,M,divorciado,Familiar,6,Selva,Urbano,19462,30,Diario,5258,3810,Servicios,8150,15,6927.5,1330,638,1203,21654,618,0
SOL-004147,37,F,soltero,Familiar,1,Costa,Rural,7278,4,Mensual,2023,294,Transporte,5549,52,2663.52,430,69,105,3780,686,1
SOL-004148,21,M,soltero,Propia,1,Selva,Periurbano,427,9,Mensual,1063,54,Transporte,1890,61,737.1,430,72,168,3528,351,0
SOL-004149,53,M,casado,Alquilada,2,Sierra,Rural,882,6,Mensual,33,528,Transporte,1220,71,353.8,520,48,73,4088,152,0
SOL-004150,47,M,viudo,Propia,6,Costa,Periurbano,6764,4,Mensual,907,1769,Produccion,7038,45,3870.9,1300,200,226,9492,528,0
SOL-004151,32,F,viudo,Familiar,3,Costa,Urbano,8778,41,Semanal,4544,2211,Servicios,8834,59,3621.94,890,156,889,35560,241,0
SOL-004152,24,F,viudo,Propia,2,Selva,Periurbano,1247,31,Semanal,379,2223,Produccion,6352,82,1143.36,580,58,60,2400,637,1
SOL-004153,58,F,casado,Familiar,5,Costa,Periurbano,1469,60,Diario,740,388,Transporte,1112,54,511.52,1130,51,140,4480,219,0
SOL-004154,70,M,conviviente,Alquilada,1,Selva,Rural,1533,49,Semanal,450,1894,Transporte,7218,82,1299.24,350,105,273,13104,276,0
SOL-004155,57,F,casado,Alquilada,4,Costa,Periurbano,1686,7,Semanal,263,463,Servicios,2109,60,843.6,960,80,187,2805,530,0
SOL-004156,32,F,divorciado,Alquilada,6,Costa,Urbano,5391,117,Diario,1395,2766,Transporte,6901,70,2070.3,1440,206,600,9000,428,0
SOL-004157,23,M,soltero,Familiar,1,Costa,Urbano,1654,39,Diario,1452,306,Transporte,5581,70,1674.3,550,62,437,13110,47,0
SOL-004158,66,F,divorciado,Alquilada,4,Costa,Urbano,6026,92,Diario,764,410,Transporte,3552,35,2308.8,1070,69,338,8112,567,0
SOL-004159,26,F,viudo,Propia,5,Costa,Rural,2509,46,Diario,1869,2215,Comercio,5684,74,1477.84,1000,127,248,2976,546,0
SOL-004160,55,M,soltero,Familiar,1,Selva,Periurbano,16423,7,Quincenal,1769,2715,Comercio,9136,38,5664.32,430,278,399,6384,742,1
SOL-004161,25,M,divorciado,Propia,5,Selva,Rural,2549,23,Quincenal,3046,2906,Produccion,6864,65,2402.4,840,166,351,14040,459,1
SOL-004162,25,F,viudo,Familiar,2,Selva,Rural,1614,12,Mensual,853,5,Transporte,1545,53,726.15,470,61,112,2352,549,0
SOL-004163,65,M,divorciado,Familiar,3,Selva,Periurbano,1205,98,Diario,3247,390,Comercio,5633,70,1689.9,740,77,217,3255,787,1
SOL-004164,21,F,soltero,Alquilada,1,Selva,Urbano,6260,4,Mensual,163,2786,Transporte,6897,68,2207.04,490,220,232,6496,551,0
SOL-004165,29,M,casado,Alquilada,5,Sierra,Urbano,1019,39,Semanal,420,1249,Produccion,2573,57,1106.39,1180,62,0,0,942,1
SOL-004166,38,M,divorciado,Familiar,4,Selva,Rural,5753,50,Diario,3791,3192,Comercio,7309,69,2265.79,710,179,354,9912,403,0
SOL-004167,46,F,viudo,Propia,4,Selva,Periurbano,603,83,Diario,234,1185,Servicios,3889,69,1205.59,920,62,126,1890,779,1
SOL-004168,43,M,divorciado,Alquilada,6,Sierra,Urbano,1361,54,Diario,275,650,Servicios,2328,75,582,1350,52,108,2160,613,0
SOL-004169,53,F,conviviente,Alquilada,2,Sierra,Urbano,5327,24,Quincenal,2278,1551,Comercio,7730,70,2319,670,144,77,2156,939,1
SOL-004170,31,F,divorciado,Familiar,2,Costa,Periurbano,1342,50,Semanal,820,640,Comercio,6154,70,1846.2,630,159,116,3480,772,1
SOL-004171,59,M,soltero,Alquilada,1,Selva,Rural,3742,6,Mensual,2603,11,Produccion,5648,58,2372.16,350,208,46,2576,791,1
SOL-004172,24,F,viudo,Familiar,1,Costa,Periurbano,10030,4,Mensual,2072,1111,Produccion,8916,61,3477.24,480,206,741,15561,371,0
SOL-004173,56,F,viudo,Familiar,1,Selva,Urbano,1240,58,Diario,820,2734,Produccion,9860,63,3648.2,490,356,467,16345,408,1
SOL-004174,43,F,divorciado,Familiar,2,Selva,Periurbano,16483,21,Quincenal,5539,372,Transporte,9531,38,5909.22,580,108,46,1472,829,1
SOL-004175,50,F,conviviente,Propia,3,Costa,Rural,2570,8,Mensual,775,1425,Transporte,3868,69,1199.08,700,67,220,5280,370,0
SOL-004176,61,M,soltero,Propia,1,Sierra,Periurbano,7018,49,Semanal,160,3520,Comercio,8894,59,3646.54,450,127,506,24288,205,0
