ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-003673,30,F,divorciado,Familiar,1,Sierra,Urbano,7530,249,Semanal,815,25,Produccion,14348,40,8608.8,520,156,1322,903,796,1
SOL-003674,58,M,divorciado,Propia,6,Sierra,Rural,6960,191,Semanal,592,1082,Comercio,1224,71,354.96,1020,70,1068,1814,712,0
SOL-003675,27,M,casado,Alquilada,6,Selva,Periurbano,7028,241,Quincenal,1913,583,Servicios,16453,72,4606.84,1240,63,944,3938,542,1
SOL-003676,39,F,soltero,Alquilada,4,Sierra,Urbano,6904,269,Diario,165,172,Servicios,19646,70,5893.8,1000,85,414,2604,523,1
SOL-003677,48,M,viudo,Alquilada,1,Selva,Periurbano,5963,315,Mensual,626,1685,Produccion,8457,64,3044.52,430,173,201,713,383,1
SOL-003678,29,F,soltero,Propia,6,Sierra,Urbano,6614,314,Quincenal,118,657,Servicios,4021,75,1005.25,1350,189,1328,471,361,0
SOL-003679,27,F,casado,Propia,3,Sierra,Urbano,6152,359,Diario,1445,405,Comercio,10939,53,5141.33,830,67,1362,3974,356,1
SOL-003680,36,M,soltero,Alquilada,3,Selva,Rural,4480,69,Diario,950,1604,Servicios,1926,81,365.94,590,59,1386,2080,313,0
SOL-003681,30,M,viudo,Propia,3,Selva,Rural,2817,88,Semanal,879,1918,Transporte,8539,40,5123.4,590,172,1479,3666,303,1
SOL-003682,24,F,conviviente,Alquilada,5,Sierra,Periurbano,4303,300,Quincenal,1018,1847,Servicios,1302,15,1106.7,1050,165,539,4872,802,1
SOL-003683,20,M,conviviente,Propia,1,Selva,Rural,7063,273,Mensual,1930,785,Comercio,17278,76,4146.72,350,142,739,2134,723,1
SOL-003684,18,F,conviviente,Alquilada,2,Sierra,Periurbano,3492,162,Semanal,1261,1366,Transporte,7010,15,5958.5,590,131,1362,354,686,1
SOL-003685,66,M,casado,Familiar,3,Selva,Periurbano,3609,54,Quincenal,1986,682,Comercio,1616,70,484.8,740,155,704,4946,325,1
SOL-003686,54,M,divorciado,Familiar,4,Selva,Periurbano,2950,173,Diario,720,1176,Produccion,3226,18,2645.32,920,182,1270,1962,732,1
SOL-003687,30,M,casado,Propia,4,Sierra,Rural,1179,328,Diario,1299,325,Comercio,19957,35,12972.05,750,103,1320,2566,630,1
SOL-003688,39,M,conviviente,Alquilada,5,Costa,Periurbano,8865,198,Semanal,859,117,Servicios,16753,69,5193.43,1130,194,995,3837,310,1
SOL-003689,42,F,casado,Familiar,6,Selva,Urbano,4776,53,Mensual,398,1368,Produccion,12774,65,4470.9,1330,115,938,245,682,1
SOL-003690,59,M,casado,Familiar,5,Selva,Rural,6458,316,Quincenal,988,1177,Servicios,1046,38,648.52,840,64,854,449,805,1
SOL-003691,49,M,viudo,Familiar,6,Sierra,Rural,9033,276,Mensual,1271,1935,Produccion,11780,65,4123,1020,185,1152,1335,425,1
SOL-003692,32,F,conviviente,Propia,4,Sierra,Rural,6465,276,Quincenal,210,239,Transporte,17469,65,6114.15,750,86,611,709,691,1
SOL-003693,48,F,soltero,Alquilada,3,Selva,Rural,4962,98,Mensual,764,1158,Servicios,2233,66,759.22,590,95,1145,4521,727,0
SOL-003694,66,F,soltero,Propia,1,Costa,Urbano,999,313,Mensual,765,943,Transporte,2719,18,2229.58,550,121,911,608,661,1
SOL-003695,30,M,casado,Familiar,6,Costa,Rural,2530,256,Diario,1750,329,Transporte,4633,58,1945.86,1150,65,1342,4343,429,1
SOL-003696,18,M,conviviente,Propia,5,Costa,Urbano,3976,349,Semanal,1212,1158,Produccion,9015,42,5228.7,1250,81,903,1936,768,1
SOL-003697,63,F,divorciado,Alquilada,2,Costa,Urbano,5934,155,Semanal,1189,1964,Servicios,13849,68,4431.68,710,154,873,1554,422,1
SOL-003698,29,F,casado,Alquilada,5,Costa,Urbano,7351,215,Quincenal,1688,764,Produccion,18139,63,6711.43,1250,160,1029,425,618,1
SOL-003699,24,F,divorciado,Propia,6,Selva,Urbano,1117,64,Semanal,1603,730,Transporte,18557,66,6309.38,1330,180,1059,2007,452,1
SOL-003700,36,F,conviviente,Alquilada,5,Costa,Urbano,2465,248,Diario,1487,1937,Transporte,9619,72,2693.32,1250,180,1284,2986,534,1
SOL-003701,49,F,divorciado,Alquilada,6,Sierra,Periurbano,6344,346,Quincenal,763,691,Comercio,16058,13,13970.46,1210,76,1278,1821,531,1
SOL-003702,48,M,conviviente,Familiar,5,Sierra,Rural,4839,162,Diario,1266,931,Transporte,12920,40,7752,890,174,1060,405,362,1
SOL-003703,55,F,conviviente,Alquilada,4,Selva,Urbano,2516,31,Quincenal,428,272,Transporte,17761,45,9768.55,990,156,1001,3419,508,1
SOL-003704,47,M,soltero,Alquilada,3,Costa,Periurbano,7633,313,Diario,1621,1509,Comercio,6810,57,2928.3,790,153,112,1380,565,1
SOL-003705,65,M,divorciado,Familiar,5,Costa,Periurbano,6298,290,Semanal,551,18,Comercio,16496,68,5278.72,1130,169,1116,2115,486,1
SOL-003706,25,F,conviviente,Propia,1,Costa,Periurbano,6116,190,Semanal,454,1380,Transporte,19034,35,12372.1,480,77,1487,4736,713,1
SOL-003707,38,F,soltero,Familiar,5,Sierra,Urbano,3534,155,Mensual,1906,849,Produccion,17745,73,4791.15,1180,54,411,4485,479,1
SOL-003708,57,M,casado,Propia,5,Selva,Rural,1522,245,Diario,1187,1452,Produccion,9629,58,4044.18,840,129,834,709,565,1
SOL-003709,37,M,divorciado,Alquilada,3,Costa,Rural,3601,170,Quincenal,832,1158,Servicios,10367,53,4872.49,700,191,621,1795,510,1
SOL-003710,63,F,soltero,Propia,2,Costa,Urbano,9287,239,Semanal,1577,1137,Servicios,6760,61,2636.4,710,163,947,1301,632,1
SOL-003711,25,F,soltero,Propia,5,Costa,Urbano,6615,353,Semanal,1339,1428,Servicios,11164,72,3125.92,1250,199,395,939,339,1
SOL-003712,33,M,conviviente,Propia,2,Sierra,Periurbano,6915,326,Semanal,1898,45,Servicios,12105,71,3510.45,590,87,1247,606,371,1
SOL-003713,25,F,divorciado,Familiar,4,Sierra,Periurbano,7027,161,Diario,1464,423,Comercio,6697,67,2210.01,890,141,984,243,667,1
SOL-003714,34,M,divorciado,Familiar,5,Sierra,Periurbano,3286,284,Mensual,45,719,Produccion,2360,41,1392.4,1050,160,1109,546,363,0
SOL-003715,66,F,divorciado,Propia,2,Costa,Urbano,9548,255,Mensual,98,1189,Servicios,11631,65,4070.85,710,180,610,2699,752,1
SOL-003716,31,F,soltero,Propia,1,Costa,Urbano,509,114,Quincenal,610,461,Servicios,6336,35,4118.4,550,164,1255,2981,352,1
SOL-003717,21,F,divorciado,Propia,6,Sierra,Urbano,1451,298,Diario,1736,1728,Produccion,14714,42,8534.12,1350,187,1001,981,730,1
SOL-003718,41,M,divorciado,Familiar,5,Sierra,Rural,8261,209,Semanal,874,1972,Comercio,5435,58,2282.7,890,154,948,3262,848,1
SOL-003719,57,F,casado,Propia,4,Selva,Urbano,7338,192,Mensual,88,313,Produccion,5987,10,5388.3,990,81,806,794,323,1
SOL-003720,18,F,soltero,Alquilada,2,Selva,Periurbano,1353,165,Quincenal,714,1217,Servicios,11208,71,3250.32,580,147,728,265,650,1
SOL-003721,20,M,casado,Alquilada,6,Selva,Rural,1301,242,Semanal,1434,26,Servicios,4397,58,1846.74,970,92,117,772,540,1
SOL-003722,42,F,viudo,Propia,4,Costa,Rural,5120,38,Quincenal,1340,1136,Comercio,16849,59,6908.09,840,67,714,3513,703,1
SOL-003723,45,F,viudo,Alquilada,4,Sierra,Periurbano,511,80,Semanal,323,1219,Comercio,13495,58,5667.9,890,75,247,1698,373,1
SOL-003724,64,F,soltero,Familiar,2,Sierra,Rural,1674,32,Mensual,1170,1332,Transporte,14058,61,5482.62,520,144,969,4167,308,1
SOL-003725,19,F,conviviente,Propia,1,Sierra,Rural,2324,50,Mensual,189,1558,Transporte,7411,40,4446.6,390,170,1260,3639,465,1
SOL-003726,69,F,casado,Alquilada,4,Sierra,Periurbano,6812,190,Diario,524,595,Comercio,2489,58,1045.38,890,141,1372,431,530,0
SOL-003727,58,F,soltero,Alquilada,6,Sierra,Rural,3980,61,Semanal,1993,1949,Servicios,9747,68,3119.04,1020,175,204,669,789,1
SOL-003728,48,M,viudo,Familiar,5,Sierra,Rural,1466,207,Semanal,798,664,Transporte,5913,77,1359.99,890,180,457,3820,523,1
SOL-003729,20,M,soltero,Propia,5,Sierra,Periurbano,2118,228,Semanal,1235,320,Produccion,5935,35,3857.75,1050,115,245,1715,591,1
SOL-003730,30,M,divorciado,Familiar,4,Sierra,Rural,680,283,Quincenal,400,883,Produccion,16633,59,6819.53,750,139,804,2269,466,1
SOL-003731,19,F,divorciado,Familiar,1,Costa,Periurbano,2650,118,Diario,1530,22,Produccion,16662,70,4998.6,480,96,1448,815,764,1
SOL-003732,20,M,divorciado,Familiar,3,Sierra,Urbano,6227,332,Semanal,1013,1493,Transporte,11782,74,3063.32,830,190,1327,1183,539,1
SOL-003733,70,M,soltero,Alquilada,1,Costa,Periurbano,8059,238,Quincenal,139,663,Transporte,16868,61,6578.52,480,109,1017,3087,691,1
SOL-003734,34,F,casado,Alquilada,6,Costa,Periurbano,3744,266,Quincenal,487,1234,Transporte,17297,43,9859.29,1300,51,1137,542,506,1
SOL-003735,67,F,viudo,Alquilada,5,Costa,Urbano,6504,128,Mensual,738,880,Comercio,10680,61,4165.2,1250,91,1019,1671,393,1
SOL-003736,23,M,soltero,Familiar,5,Sierra,Rural,4188,294,Quincenal,1358,467,Produccion,7407,75,1851.75,890,166,1443,368,300,0
SOL-003737,52,F,casado,Alquilada,3,Selva,Urbano,7825,310,Mensual,374,1234,Comercio,5433,60,2173.2,800,104,1199,3994,427,1
SOL-003738,19,M,divorciado,Propia,2,Sierra,Urbano,8847,161,Quincenal,1878,18,Comercio,14536,75,3634,670,51,986,4594,775,1
SOL-003739,18,F,viudo,Propia,5,Selva,Periurbano,5021,163,Mensual,478,1428,Produccion,7969,40,4781.4,1080,197,613,444,375,1
SOL-003740,47,M,conviviente,Familiar,3,Costa,Rural,3926,97,Semanal,1589,1178,Servicios,18648,74,4848.48,700,150,126,2616,750,1
SOL-003741,36,M,soltero,Alquilada,1,Sierra,Periurbano,9786,92,Semanal,7,491,Comercio,14109,75,3527.25,450,93,362,3162,463,1
SOL-003742,22,F,soltero,Familiar,1,Selva,Rural,4171,316,Mensual,1977,121,Servicios,7065,70,2119.5,350,143,428,419,422,1
SOL-003743,55,F,conviviente,Alquilada,3,Selva,Periurbano,4453,342,Quincenal,899,298,Servicios,7318,85,1097.7,740,143,176,2041,606,1
SOL-003744,68,M,viudo,Propia,3,Costa,Urbano,6391,323,Quincenal,74,580,Produccion,3072,65,1075.2,890,108,836,2204,415,0
SOL-003745,65,M,conviviente,Propia,6,Sierra,Urbano,9731,142,Quincenal,330,1401,Transporte,8743,57,3759.49,1350,159,940,4818,398,1
SOL-003746,29,F,conviviente,Propia,2,Sierra,Rural,6801,246,Semanal,710,589,Servicios,13676,65,4786.6,520,137,1004,4260,379,1
SOL-003747,38,M,soltero,Familiar,6,Sierra,Rural,1154,124,Semanal,1576,1868,Transporte,19392,69,6011.52,1020,179,1172,2759,528,1
SOL-003748,47,M,conviviente,Alquilada,6,Selva,Periurbano,5271,183,Quincenal,1554,464,Servicios,18038,53,8477.86,1240,68,694,1930,652,1
SOL-003749,69,F,soltero,Propia,4,Selva,Rural,7398,124,Mensual,821,1710,Servicios,2719,68,870.08,710,117,166,2373,406,1
SOL-003750,19,M,soltero,Familiar,4,Sierra,Rural,3646,161,Semanal,527,258,Transporte,18221,49,9292.71,750,128,1250,4228,696,1
SOL-003751,38,M,soltero,Propia,1,Sierra,Rural,8115,83,Diario,1663,169,Transporte,7473,56,3288.12,390,81,641,2863,397,1
SOL-003752,54,M,conviviente,Alquilada,3,Costa,Rural,8668,111,Mensual,418,667,Servicios,16385,61,6390.15,700,111,801,3051,485,1
SOL-003753,57,F,viudo,Alquilada,2,Selva,Periurbano,3138,255,Quincenal,1283,718,Transporte,5119,40,3071.4,580,74,874,1385,814,1
SOL-003754,64,M,soltero,Familiar,4,Sierra,Rural,5907,90,Semanal,1530,373,Comercio,15854,10,14268.6,750,160,463,2025,517,1
SOL-003755,68,F,casado,Familiar,3,Sierra,Rural,4987,55,Diario,209,748,Comercio,15042,64,5415.12,630,86,983,1341,634,1
SOL-003756,68,M,conviviente,Familiar,3,Costa,Periurbano,2127,65,Quincenal,1108,1995,Transporte,1016,72,284.48,790,127,960,804,355,1
SOL-003757,51,M,soltero,Alquilada,1,Sierra,Periurbano,5712,218,Quincenal,1656,689,Comercio,1072,67,353.76,450,79,1185,4879,688,1
SOL-003758,61,F,casado,Familiar,5,Costa,Periurbano,2982,246,Mensual,869,36,Transporte,7945,74,2065.7,1130,157,1014,292,695,0
SOL-003759,64,M,viudo,Familiar,3,Selva,Periurbano,3427,357,Quincenal,1119,253,Produccion,12727,20,10181.6,740,97,806,1305,583,1
SOL-003760,46,M,divorciado,Alquilada,4,Selva,Rural,4390,285,Diario,1098,1977,Produccion,10101,70,3030.3,710,91,404,4335,730,1
SOL-003761,44,M,viudo,Alquilada,6,Costa,Rural,5895,320,Quincenal,1165,748,Transporte,9747,62,3703.86,1150,121,1038,950,694,1
SOL-003762,68,M,viudo,Alquilada,1,Sierra,Urbano,4521,258,Mensual,1026,910,Comercio,3781,67,1247.73,520,64,227,3158,833,1
SOL-003763,50,M,divorciado,Alquilada,5,Selva,Rural,6579,106,Mensual,1342,62,Servicios,18145,57,7802.35,840,195,658,2996,644,1
SOL-003764,59,F,divorciado,Alquilada,1,Selva,Rural,7423,79,Mensual,276,924,Comercio,19030,71,5518.7,350,132,853,1569,578,1
SOL-003765,68,M,viudo,Familiar,1,Selva,Urbano,5727,282,Diario,1819,337,Transporte,7800,73,2106,490,184,1059,2106,697,1
SOL-003766,29,M,casado,Familiar,5,Sierra,Rural,8795,339,Quincenal,1790,1088,Transporte,11843,10,10658.7,890,131,209,2090,584,1
SOL-003767,45,M,conviviente,Propia,1,Selva,Periurbano,9703,57,Mensual,466,1327,Produccion,10268,60,4107.2,430,193,672,1904,668,1
SOL-003768,40,M,casado,Propia,3,Selva,Rural,1423,150,Semanal,1963,275,Comercio,16922,63,6261.14,590,171,167,3328,664,1
SOL-003769,27,M,divorciado,Propia,2,Costa,Urbano,5340,164,Semanal,790,511,Transporte,1245,75,311.25,710,136,935,2209,357,0
SOL-003770,70,M,viudo,Familiar,6,Costa,Urbano,845,294,Diario,262,593,Transporte,10318,25,7738.5,1440,177,568,977,510,1
SOL-003771,45,F,casado,Propia,1,Selva,Rural,3613,352,Mensual,148,644,Produccion,12279,66,4174.86,350,108,315,956,334,1
SOL-003772,48,F,viudo,Propia,1,Selva,Urbano,7407,191,Semanal,497,1703,Transporte,8434,73,2277.18,490,55,612,3192,812,1
SOL-003773,46,M,divorciado,Alquilada,6,Sierra,Rural,4098,353,Quincenal,1025,1877,Servicios,1561,74,405.86,1020,85,1459,3650,616,0
SOL-003774,52,F,viudo,Propia,5,Selva,Rural,1703,360,Quincenal,1483,22,Servicios,7598,60,3039.2,840,178,760,1353,556,1
SOL-003775,63,F,soltero,Familiar,3,Sierra,Rural,6581,145,Quincenal,346,622,Transporte,12076,63,4468.12,630,185,1399,1923,467,1
SOL-003776,33,M,casado,Alquilada,3,Sierra,Urbano,9111,45,Diario,1432,625,Servicios,12319,67,4065.27,830,183,1146,1999,467,1
SOL-003777,42,F,viudo,Alquilada,3,Costa,Rural,5046,166,Quincenal,358,1037,Servicios,14300,68,4576,700,109,257,4059,799,1
SOL-003778,34,F,casado,Alquilada,2,Sierra,Rural,5681,322,Semanal,1748,1453,Produccion,5275,69,1635.25,520,123,224,4465,823,1
SOL-003779,48,F,casado,Propia,6,Sierra,Urbano,9404,180,Quincenal,1869,1708,Comercio,16056,67,5298.48,1350,73,1261,2913,364,1
SOL-003780,44,M,divorciado,Propia,2,Costa,Urbano,4215,244,Quincenal,803,768,Servicios,2062,40,1237.2,710,165,341,2967,845,1
SOL-003781,31,M,viudo,Propia,6,Selva,Rural,1582,80,Diario,1014,563,Servicios,14318,60,5727.2,970,132,915,3485,697,1
SOL-003782,58,M,divorciado,Propia,3,Sierra,Urbano,7637,278,Diario,1040,153,Comercio,11049,15,9391.65,830,174,597,4328,762,1
SOL-003783,37,M,divorciado,Familiar,2,Selva,Periurbano,2112,123,Semanal,44,1133,Comercio,5414,63,2003.18,580,89,840,4173,415,1
SOL-003784,46,M,viudo,Familiar,3,Costa,Urbano,8195,332,Quincenal,1199,1549,Comercio,13619,52,6537.12,890,175,122,2229,758,1
SOL-003785,65,F,divorciado,Familiar,6,Selva,Urbano,8218,32,Semanal,1350,208,Comercio,3631,54,1670.26,1330,149,495,2702,469,1
SOL-003786,27,F,casado,Alquilada,4,Sierra,Urbano,893,321,Diario,1711,1262,Produccion,12509,21,9882.11,1000,169,218,3361,457,1
SOL-003787,69,M,casado,Propia,2,Costa,Urbano,2629,32,Semanal,518,268,Transporte,6832,35,4440.8,710,136,644,2913,823,1
SOL-003788,68,M,soltero,Familiar,5,Costa,Urbano,3057,176,Semanal,797,1639,Servicios,6176,60,2470.4,1250,153,584,306,586,1
SOL-003789,54,M,viudo,Alquilada,6,Costa,Rural,661,315,Mensual,1541,1268,Transporte,1126,50,563,1150,123,110,1032,383,1
SOL-003790,60,M,viudo,Propia,2,Costa,Urbano,7420,241,Quincenal,1614,911,Produccion,16060,70,4818,710,166,789,1149,353,1
SOL-003791,31,F,soltero,Familiar,6,Selva,Periurbano,6360,148,Diario,1665,961,Comercio,3756,38,2328.72,1240,97,1425,1149,559,1
SOL-003792,26,M,soltero,Propia,4,Selva,Periurbano,5183,329,Mensual,207,596,Produccion,10139,55,4562.55,920,117,1386,1700,553,1
SOL-003793,65,F,viudo,Alquilada,4,Sierra,Urbano,9445,186,Mensual,304,213,Transporte,19918,41,11751.62,1000,117,1080,3160,335,1
SOL-003794,31,F,viudo,Familiar,5,Selva,Periurbano,2684,181,Quincenal,1807,245,Servicios,3989,70,1196.7,1080,183,218,4067,725,1
SOL-003795,68,F,divorciado,Familiar,5,Sierra,Rural,4958,74,Diario,1787,1107,Comercio,19470,40,11682,890,168,886,844,784,1
SOL-003796,38,M,soltero,Propia,1,Sierra,Urbano,3493,316,Semanal,1844,211,Transporte,4778,42,2771.24,520,59,1338,2887,344,1
SOL-003797,20,M,casado,Alquilada,4,Sierra,Rural,6316,354,Quincenal,1769,1226,Comercio,1218,70,365.4,750,82,222,1437,354,1
SOL-003798,34,M,divorciado,Familiar,2,Selva,Urbano,7536,158,Diario,982,1082,Comercio,1543,40,925.8,640,173,880,2659,716,1
SOL-003799,28,F,conviviente,Alquilada,1,Costa,Rural,595,295,Quincenal,254,999,Servicios,14564,20,11651.2,430,200,720,821,339,1
SOL-003800,67,M,conviviente,Propia,3,Costa,Periurbano,6737,104,Quincenal,1342,162,Produccion,16454,40,9872.4,790,190,1374,3671,680,1
SOL-003801,21,F,viudo,Propia,5,Sierra,Urbano,4933,340,Mensual,1120,1343,Servicios,2970,74,772.2,1180,181,1371,2715,591,0
SOL-003802,41,M,soltero,Alquilada,1,Selva,Rural,928,33,Mensual,5,654,Servicios,3922,63,1451.14,350,138,1214,210,770,0
SOL-003803,60,F,divorciado,Alquilada,3,Sierra,Periurbano,4330,256,Diario,1768,1844,Produccion,10909,55,4909.05,740,143,1028,944,397,1
SOL-003804,45,M,soltero,Propia,5,Costa,Rural,8683,253,Mensual,764,199,Comercio,15615,63,5777.55,1000,106,305,1773,526,1
SOL-003805,47,F,divorciado,Familiar,2,Sierra,Urbano,3964,89,Mensual,1707,1239,Produccion,12956,40,7773.6,670,91,126,517,441,1
SOL-003806,32,M,soltero,Familiar,1,Costa,Periurbano,5921,219,Diario,1433,1144,Servicios,10173,35,6612.45,480,195,771,4211,315,1
SOL-003807,55,M,casado,Familiar,1,Selva,Urbano,4997,121,Diario,491,440,Comercio,9418,30,6592.6,490,149,1199,2842,723,1
SOL-003808,46,M,divorciado,Familiar,5,Selva,Urbano,2566,199,Quincenal,769,1236,Produccion,6743,68,2157.76,1160,90,449,307,360,1
SOL-003809,22,F,casado,Propia,2,Costa,Periurbano,7408,127,Quincenal,1292,1481,Servicios,6165,62,2342.7,630,149,851,529,501,1
SOL-003810,54,F,casado,Familiar,2,Selva,Rural,8700,298,Mensual,1359,1568,Transporte,6762,30,4733.4,470,106,1497,2650,399,1
SOL-003811,43,M,viudo,Propia,6,Costa,Periurbano,6646,332,Quincenal,1239,1166,Transporte,3475,45,1911.25,1300,187,940,4708,512,1
SOL-003812,64,M,conviviente,Propia,4,Sierra,Rural,6761,186,Quincenal,856,1380,Servicios,5396,52,2590.08,750,178,1091,4070,730,1
SOL-003813,65,M,viudo,Familiar,1,Sierra,Periurbano,5303,163,Quincenal,995,1294,Transporte,5001,15,4250.85,450,86,636,2088,692,1
SOL-003814,32,F,divorciado,Propia,3,Selva,Urbano,6240,120,Quincenal,485,1079,Produccion,6326,40,3795.6,800,120,470,4806,599,1
SOL-003815,69,M,casado,Alquilada,6,Costa,Urbano,2521,42,Mensual,396,812,Comercio,11452,20,9161.6,1440,129,473,3986,738,1
SOL-003816,60,F,divorciado,Alquilada,2,Selva,Periurbano,4727,248,Mensual,213,119,Produccion,12513,61,4880.07,580,51,646,3906,463,1
SOL-003817,33,F,casado,Familiar,4,Selva,Urbano,613,92,Quincenal,1841,979,Produccion,10513,66,3574.42,990,166,1277,289,509,1
SOL-003818,53,F,conviviente,Familiar,2,Sierra,Urbano,2449,238,Quincenal,1632,108,Produccion,10145,41,5985.55,670,190,139,1250,742,1
SOL-003819,59,M,soltero,Alquilada,2,Selva,Urbano,3859,142,Diario,658,763,Produccion,11534,60,4613.6,640,194,1430,4299,504,1
SOL-003820,68,F,casado,Familiar,2,Costa,Rural,7749,206,Quincenal,1849,371,Servicios,5939,40,3563.4,560,134,1386,3953,466,1
SOL-003821,35,F,casado,Familiar,3,Sierra,Urbano,5871,181,Mensual,1091,1230,Transporte,12823,55,5770.35,830,82,549,3611,702,1
SOL-003822,54,M,viudo,Propia,1,Costa,Periurbano,5413,30,Diario,170,1711,Servicios,11979,75,2994.75,480,73,1028,2206,421,1
SOL-003823,59,M,soltero,Alquilada,5,Sierra,Rural,5157,219,Diario,701,1731,Transporte,12283,63,4544.71,890,181,1408,4628,329,1
SOL-003824,49,M,soltero,Familiar,2,Selva,Periurbano,4789,102,Semanal,1273,1061,Comercio,11116,54,5113.36,580,90,1139,3587,669,1
SOL-003825,69,F,soltero,Propia,3,Sierra,Periurbano,5569,60,Quincenal,1828,1620,Produccion,19470,62,7398.6,740,145,999,2435,678,1
SOL-003826,31,M,viudo,Familiar,4,Costa,Rural,1646,109,Mensual,1243,419,Servicios,12802,63,4736.74,840,79,156,3357,514,1
SOL-003827,46,M,divorciado,Familiar,6,Sierra,Rural,4953,249,Quincenal,186,945,Comercio,5658,63,2093.46,1020,58,862,3908,435,1
SOL-003828,23,F,divorciado,Familiar,1,Costa,Periurbano,9237,114,Quincenal,1674,997,Comercio,19054,62,7240.52,480,53,1009,2149,383,1
SOL-003829,43,F,viudo,Alquilada,6,Selva,Rural,844,53,Quincenal,1105,1776,Transporte,1133,78,249.26,970,163,422,683,302,1
SOL-003830,65,M,conviviente,Familiar,2,Costa,Rural,762,106,Semanal,168,1333,Servicios,9462,75,2365.5,560,194,772,248,619,1
SOL-003831,37,F,casado,Alquilada,6,Costa,Urbano,2692,297,Semanal,1962,1457,Servicios,4090,65,1431.5,1440,119,342,3473,488,1
SOL-003832,61,M,conviviente,Alquilada,3,Sierra,Periurbano,2162,293,Semanal,535,781,Produccion,12585,61,4908.15,740,151,703,2823,677,1
SOL-003833,41,M,soltero,Familiar,3,Costa,Periurbano,9837,56,Diario,299,842,Produccion,8417,38,5218.54,790,60,1370,2619,479,1
SOL-003834,70,M,conviviente,Alquilada,6,Selva,Periurbano,8504,322,Mensual,230,1361,Comercio,17999,63,6659.63,1240,109,728,1081,421,1
SOL-003835,21,F,casado,Alquilada,1,Sierra,Urbano,5204,321,Semanal,185,549,Produccion,7084,76,1700.16,520,72,1264,2799,631,0
SOL-003836,19,F,divorciado,Propia,2,Costa,Urbano,6613,253,Semanal,427,710,Comercio,17665,68,5652.8,710,81,389,3788,442,1
SOL-003837,54,M,divorciado,Alquilada,3,Costa,Periurbano,6564,263,Diario,446,903,Servicios,3632,67,1198.56,790,194,1091,2311,752,0
SOL-003838,44,F,conviviente,Propia,6,Costa,Rural,828,245,Semanal,624,1821,Produccion,11898,72,3331.44,1150,146,473,4277,773,1
SOL-003839,61,F,divorciado,Alquilada,6,Costa,Periurbano,874,75,Quincenal,748,1888,Servicios,6423,74,1669.98,1300,70,406,947,690,1
SOL-003840,35,F,viudo,Familiar,4,Costa,Rural,2412,155,Diario,1095,273,Comercio,15059,52,7228.32,840,95,983,423,320,1
SOL-003841,48,F,viudo,Propia,2,Selva,Rural,4494,244,Mensual,123,902,Comercio,1048,51,513.52,470,62,1156,1259,842,0
SOL-003842,47,F,soltero,Alquilada,5,Sierra,Periurbano,3744,346,Diario,287,310,Produccion,15337,68,4907.84,1050,78,418,4057,527,1
SOL-003843,62,F,viudo,Alquilada,4,Costa,Periurbano,1673,153,Diario,1592,1606,Produccion,5824,69,1805.44,960,138,1103,3584,529,1
SOL-003844,42,M,conviviente,Familiar,2,Sierra,Periurbano,5744,113,Semanal,260,286,Servicios,2863,35,1860.95,590,193,1358,1534,613,0
SOL-003845,21,M,divorciado,Familiar,1,Costa,Urbano,2105,144,Semanal,1634,780,Transporte,6429,69,1992.99,550,164,573,2567,740,1
SOL-003846,42,M,conviviente,Alquilada,2,Sierra,Rural,8210,215,Mensual,50,249,Transporte,15138,65,5298.3,520,135,665,3277,420,1
SOL-003847,60,M,soltero,Alquilada,5,Selva,Rural,2647,196,Quincenal,221,1932,Produccion,12581,78,2767.82,840,192,1223,1184,418,1
SOL-003848,31,M,divorciado,Alquilada,2,Selva,Urbano,6026,173,Quincenal,1882,1279,Transporte,18127,73,4894.29,640,50,715,2491,839,1
SOL-003849,30,M,casado,Propia,6,Sierra,Periurbano,9664,228,Semanal,1697,93,Transporte,2237,70,671.1,1210,171,426,2568,556,0
SOL-003850,32,M,viudo,Familiar,1,Sierra,Urbano,8077,140,Semanal,673,1942,Transporte,8669,62,3294.22,520,184,1303,3398,606,1
SOL-003851,54,F,casado,Familiar,1,Sierra,Periurbano,5660,118,Diario,651,1219,Servicios,1026,73,277.02,450,65,1083,3146,499,0
SOL-003852,70,F,conviviente,Familiar,5,Sierra,Rural,3236,344,Mensual,1407,490,Transporte,4038,73,1090.26,890,200,409,204,543,1
SOL-003853,58,F,divorciado,Propia,4,Selva,Urbano,4624,216,Semanal,630,698,Servicios,13390,63,4954.3,990,179,1337,3691,387,1
SOL-003854,37,F,divorciado,Propia,2,Costa,Urbano,7671,213,Diario,901,1837,Transporte,17462,69,5413.22,710,107,835,2593,393,1
SOL-003855,62,F,viudo,Alquilada,3,Selva,Periurbano,1026,341,Diario,1162,502,Produccion,15641,18,12825.62,740,106,552,2985,465,1
SOL-003856,54,M,divorciado,Alquilada,4,Sierra,Urbano,6740,61,Semanal,1231,247,Comercio,16768,40,10060.8,1000,121,1082,988,812,1
SOL-003857,60,F,soltero,Propia,2,Sierra,Urbano,4631,275,Semanal,1116,313,Transporte,4292,58,1802.64,670,193,653,1682,398,1
